Step,AgentID,EV_sat,Pop,EVs,total_daily_use,pop_daily_use,ev_daily_use
28,36,0.023311813695481395,28310.3572989847,660,23377.523824195225,22719.06173243522,658.46209176
28,37,0.02230650678193721,9210.796347626463,205,7596.186385350237,7391.664068970236,204.52231638
28,38,0.02536047836612736,14598.774318205013,370,12084.654229679525,11715.516390359524,369.13783932
28,39,0.022300424222644225,18295.134801011773,408,15088.89497089995,14681.845677811949,407.049293088
28,40,0.02330618690822603,41565.67626874091,969,34323.19727674858,33356.45520566458,966.742071084
28,41,0.013151780346781564,13808.112104440741,182,11262.585873965696,11081.009963813696,181.575910152
28,42,0.02834452841597322,8214.158164513015,233,6824.318998809696,6591.861927021696,232.45707178799998
28,43,0.0,1.1851808980023475,0,0.951107670646884,0.951107670646884,0.0
28,44,0.016218530478334027,13095.88288124126,212,10720.952017428113,10509.446012196111,211.506005232
28,45,0.021275759840821126,7010.873644831328,149,5774.878905541142,5626.2260999771415,148.652805564
28,46,0.035540052478373635,7777.814704943467,276,6517.053175453133,6241.696300717133,275.35687473599995
28,47,0.0,1403.8122793563819,0,1126.5593541834965,1126.5593541834965,0.0
28,48,0.006081467499043226,7749.153981400125,47,6265.586552365601,6218.696070073602,46.890482291999994
28,49,0.013175366769576142,18106.934752525354,239,14769.258229705598,14530.815138901598,238.44309080399998
28,50,0.024369329569716304,10767.372553552368,262,8902.205971257777,8640.816474225776,261.389497032
28,51,0.011136175143226852,35579.13672350903,396,28947.334475672,28552.257220616,395.077255056
28,52,0.013197993637959338,21907.381714341638,289,17869.000408363165,17580.673825759168,288.326582604
28,53,0.0,185.17655777985414,0,148.604187618333,148.604187618333,0.0
28,54,0.028419810657221236,8392.684972110172,239,6973.572780922414,6735.129690118413,238.44309080399998
28,55,0.02944281717385014,2373.1799252002547,70,1974.3137784932046,1904.4768899732046,69.83688852
28,56,0.0,4718.809573549773,0,3786.844682773693,3786.844682773693,0.0
28,57,0.0,3725.8220462658687,0,2989.97219212836,2989.97219212836,0.0
28,58,0.0,5372.477036585896,0,4311.412821860182,4311.412821860182,0.0
28,59,0.0,77.31370152688841,0,62.04424547532795,62.04424547532795,0.0
28,60,0.012168845865085067,15191.719088463147,185,12375.923488151679,12191.354568491675,184.56891966
29,0,0.013172526690927801,15079.555938737129,199,12299.879938200545,12101.343640836547,198.536297364
29,1,0.036527192793136196,24197.90147271351,884,20300.75606687659,19418.815931852594,881.9401350239999
29,2,0.012164099525993998,21135.095318556818,257,17217.315140993847,16960.91399314185,256.401147852
29,3,0.020300864735629552,37783.34594543384,767,31086.347885422656,30321.135121210653,765.212764212
29,4,0.02233304451061835,18630.22271432415,416,15365.784380021132,14950.753728245132,415.030651776
29,5,0.007100842729059798,17957.076602550696,128,14538.255712554936,14410.553973546936,127.701739008
29,6,0.010148406231729246,13746.272905567992,140,11171.057783758313,11031.384006718316,139.67377704
29,7,0.020317884337619444,22974.940796101033,467,18903.301802283077,18437.38998887108,465.9118134120001
29,8,0.007115718066878899,17993.191663503017,128,14567.238048969173,14439.536309961171,127.701739008
29,9,0.015213134023005484,21471.443636857093,327,17557.071554949816,17230.833518577816,326.23803637199995
29,10,0.014232093590818404,16531.827151263118,235,13501.243700348652,13266.791288888653,234.45241146
29,11,0.0325157133098992,27364.453217991468,890,22847.899861478156,21959.973707438156,887.9261540399999
29,12,0.03240565617903031,37112.80700698901,1203,30983.224435816686,29783.027623108683,1200.1968127080002
29,13,0.03752712200810591,14564.96579065604,547,12234.110447293475,11688.385047001475,545.725400292
29,14,0.012132734991717258,23629.844378725287,287,19249.281356859043,18962.950113927047,286.33124293199995
29,15,0.01928336202442983,20820.359164795118,401,17108.40383398408,16708.338229748082,400.06560423599996
29,16,0.009151080690683364,20478.749886746547,187,16620.761043446106,16434.196784114105,186.564259332
29,17,0.03239974854025399,17309.144689221313,561,14450.281391096105,13890.588613100104,559.692777996
29,18,0.008117977831722986,16229.724184930043,132,13156.04607675836,13024.353658406362,131.692418352
29,19,0.029467321750233998,31943.950320290667,941,26573.827447709264,25635.020132033264,938.8073156759999
29,20,0.014167290141906125,38425.712463550524,544,31379.366642783298,30836.6342519993,542.732390784
29,21,0.011179880295406371,10344.627860768605,116,8417.293559242806,8301.563858266807,115.729700976
29,22,0.03049235717366804,64929.570583272034,1980,54081.366668355804,52105.98039307581,1975.38627528
29,23,0.02026518118097744,38907.70975255832,788,32009.600907196054,31223.437076428057,786.163830768
29,24,0.00303476449957904,15749.213017904096,48,12686.631598996039,12638.743446868039,47.888152127999994
29,25,0.02840686646236375,25737.2906653797,731,21383.47240908321,20654.17575896721,729.2966501159999
29,26,0.01725120465544621,53912.77725481285,930,44192.83669446731,43265.003746987306,927.83294748
29,27,0.012156426311916624,25619.623921922277,311,20870.02351633863,20559.748197342633,310.27531899599995
29,28,0.009127155485743336,35578.91775173289,325,28876.324192465647,28552.081495765648,324.24269669999995
29,29,0.017245690523039293,23640.95166476714,408,19378.91300406363,18971.86371097563,407.049293088
29,30,0.01722055349873406,22780.032855654226,392,18672.062942374516,18280.976366662515,391.086575712
29,31,0.01724968244301286,27600.813476708903,476,22624.543656994894,22149.652815058897,474.89084193599996
29,32,0.025351129025346853,47737.90210876993,1210,39516.84694384787,38309.66644228787,1207.1805015599998
29,33,0.020285956024522718,39210.920343044774,795,32259.911094913434,31466.763575293437,793.1475196200001
29,34,0.020268220045245335,24268.36753643209,492,19966.218507298752,19475.364947986756,490.85355931199996
29,35,0.031462240495311815,48760.24382456785,1534,40660.521197639704,39130.0956692157,1530.425528424
29,36,0.023323849675796385,28449.696140276435,664,23493.33392367584,22830.88115257184,662.452771104
29,37,0.0223169545337593,9200.672023468136,205,7588.061615213181,7383.53929883318,204.52231638
29,38,0.025380694125201005,14656.485081398152,372,12132.962456814017,11761.829277822018,371.13317899199996
29,39,0.022309924496833475,18355.761509537897,410,15139.543244164164,14730.498611404162,409.04463276
29,40,0.023319005689782235,41689.032931402675,972,34425.18400804265,33455.44892745065,969.7350805919999
29,41,0.013155731778795053,13899.171379179064,183,11336.6586117792,11154.0850317912,182.573579988
29,42,0.028354294454803922,8265.021600605092,234,6866.134576109587,6632.679834485587,233.454741624
29,43,0.0,1.1929594589419878,0,0.9573499658009454,0.9573499658009454,0.0
29,44,0.016224400456181728,13152.674711142015,213,10767.525130759468,10555.021455691469,212.503675068
29,45,0.021282483401739747,7052.128778849819,150,5808.983820426982,5659.333345026981,149.6504754
29,46,0.035551413180849416,7808.908918314313,278,6544.001621355237,6266.6494069472365,277.352214408
29,47,0.0,1407.6727052487624,0,1129.657345962132,1129.657345962132,0.0
29,48,0.006084596138579806,7768.195176293915,47,6280.8671112678685,6233.976628975868,46.890482291999994
29,49,0.013180901130505494,18226.86195414453,240,14866.497478840985,14627.056718200985,239.44076063999998
29,50,0.024376127546058238,10807.031228237307,263,8935.029727528441,8672.64256066044,262.387166868
29,51,0.011137033740736197,35706.66268790537,398,29051.669401772066,28654.59680704406,397.072594728
29,52,0.013203451003175621,22031.099844946482,291,17970.279547845552,17679.957625569554,290.32192227599995
29,53,0.0,186.31242684328421,0,149.51572254173558,149.51572254173558,0.0
29,54,0.028429586009547647,8420.761954397773,239,6996.104559208213,6757.661468404212,238.44309080399998
29,55,0.029445032494112948,2395.4588633770354,71,1993.1902962160711,1922.355737860071,70.834558356
29,56,0.0,4735.6441425551275,0,3800.35442440049,3800.35442440049,0.0
29,57,0.0,3743.0791781665575,0,3003.821040478663,3003.821040478663,0.0
29,58,0.0,5410.119241695823,0,4341.620691460898,4341.620691460898,0.0
29,59,0.0,78.10852440523941,0,62.682090835204626,62.682090835204626,0.0
29,60,0.012173391657318301,15236.954102961667,185,12412.224587286737,12227.65566762674,184.56891966
30,0,0.013175111873812474,15145.628399305746,200,12353.900757642861,12154.366790442864,199.5339672
30,1,0.036549822070207315,24182.53058668465,884,20288.420930838434,19406.480795814434,881.9401350239999
30,2,0.012174813316398634,21253.938449752703,259,17314.68209345055,17056.285605926547,258.396487524
30,3,0.020310386142727364,38030.09138629544,772,31289.349450894097,30519.148337502094,770.201113392
30,4,0.022357153166127457,18694.297317304594,418,15419.199588584937,15002.173597136938,417.025991448
30,5,0.007105756996774987,18010.09437759926,128,14580.802477031408,14453.100738023408,127.701739008
30,6,0.010157386364431543,13795.136175274021,140,11210.270557697402,11070.596780657403,139.67377704
30,7,0.02032492948425503,23144.61035192275,470,19042.45463033801,18573.549807418007,468.90482292
30,8,0.007118797695156058,18070.17308947558,129,14630.013313148153,14501.313904304152,128.699408844
30,9,0.015215147789409458,21617.96194922125,329,17676.647840294052,17348.414464250054,328.233376044
30,10,0.01423988551713056,16630.484042262033,237,13582.411195047283,13345.963443915281,236.44775113199998
30,11,0.03253082148076468,27476.372281805496,894,22941.70558953291,22049.78875614891,891.916833384
30,12,0.03242022653145263,37426.330644494694,1213,31244.803853274996,30034.630342206998,1210.1735110680002
30,13,0.03754592767118533,14666.204093176966,551,12319.344864410517,11769.628784774515,549.7160796360001
30,14,0.012142619084560229,23771.761576146386,289,19365.165247461475,19076.838664857474,288.326582604
30,15,0.019299193417699288,21024.89021956837,406,17277.52835461962,16872.47440120362,405.053953416
30,16,0.00915735633206889,20556.129872909045,188,16683.856152177512,16496.294223009507,187.56192916799998
30,17,0.03240458826107348,17386.821276709474,563,14514.612192227354,13952.924074559352,561.688117668
30,18,0.00812477022794671,16296.436971594772,132,13209.583088056805,13077.890669704808,131.692418352
30,19,0.02948214496312029,32023.04549067025,944,26640.29433144688,25698.49400626288,941.8003251839999
30,20,0.01417754376118336,38602.12449432117,547,31523.93030698474,30978.204906692743,545.725400292
30,21,0.011186039734497624,10395.64750626638,116,8458.236824754771,8342.50712377877,115.729700976
30,22,0.030505803973634418,65183.326616063976,1988,54292.98724335935,52309.619609391346,1983.367633968
30,23,0.020280318544072532,39232.367748710676,796,32278.120307796322,31483.97511834032,794.145189456
30,24,0.0030365315098719137,15833.263243901856,48,12754.08190535924,12706.193753231239,47.888152127999994
30,25,0.02842672926714159,25886.70590491942,736,21508.366487993837,20774.081488697837,734.2849992959999
30,26,0.01725855821580169,54207.621243794296,936,44435.43501464093,43501.616048144926,933.818966496
30,27,0.012169301972052389,25675.787521990896,312,20916.092475229692,20604.819486397697,311.272988832
30,28,0.009134564611845454,35750.906833882706,327,29016.340770562874,28690.102734190874,326.23803637199995
30,29,0.017260584716148122,23829.82119675545,411,19533.473812992248,19123.43151039625,410.042302596
30,30,0.017224441799142464,22909.770801595292,395,18779.170653500223,18385.091068280224,394.07958522
30,31,0.017254847107633704,27691.055153669204,478,22698.95794242754,22222.071760819537,476.88618160799996
30,32,0.025357414981451984,47875.71450519418,1214,39631.43207132233,38420.26089041833,1211.1711809039998
30,33,0.02030123934153373,39428.54987412959,800,32439.547142788993,31641.411273989,798.1358688
30,34,0.020279703375517537,24285.10600777572,492,19979.651130552018,19488.79757124002,490.85355931199996
30,35,0.03146570446484175,48901.53483358697,1539,40778.89558155755,39243.48170395355,1535.413877604
30,36,0.02333295311609059,28455.48559970311,664,23497.979964865746,22835.52719376175,662.452771104
30,37,0.022330194759103514,9230.099507821253,206,7612.674841242557,7407.154855026556,205.519986216
30,38,0.02540117423106554,14793.605996489381,376,12246.99267051873,11871.868812182729,375.12385833599996
30,39,0.02231089088305724,18474.47542715736,412,15236.806502725782,14825.76653029378,411.039972432
30,40,0.0233340755363014,41973.21254704096,979,34660.22183844438,33683.50306900038,976.718769444
30,41,0.013162140705566587,13914.419310277492,183,11348.895076485687,11166.321496497689,182.573579988
30,42,0.028367383138464656,8309.172951201834,236,6903.561374635472,6668.111293339472,235.45008129599998
30,43,0.0,1.1993219335535763,0,0.9624558516767451,0.9624558516767451,0.0
30,44,0.01623535812761492,13169.854949875844,214,10782.309942179363,10568.808597275365,213.501344904
30,45,0.021289922045305946,7111.226279228886,151,5857.407234317181,5706.759089081181,150.648145236
30,46,0.035568298724639846,7874.295696518386,280,6598.469850536005,6319.122296456006,279.34755408
30,47,0.0,1423.6119160447438,0,1142.448562625907,1142.448562625907,0.0
30,48,0.006085213521358065,7798.021719279789,47,6304.802912014031,6257.912429722031,46.890482291999994
30,49,0.013183748951484614,18363.664045178975,242,14978.276496568129,14736.840396256128,241.436100312
30,50,0.024390197072562212,10874.110506657698,265,8990.856188132802,8726.473681592803,264.38250653999995
30,51,0.011145687424159187,35891.90510565997,400,29202.321781692128,28803.25384729213,399.0679344
30,52,0.013214847771238344,22131.750305508707,292,18052.049212282738,17760.72962017074,291.31959211200007
30,53,0.0,188.11739625853784,0,150.9642104974766,150.9642104974766,0.0
30,54,0.02844095170208213,8455.61397823027,240,7025.070978169793,6785.630217529792,239.44076063999998
30,55,0.029448282276999138,2408.001375752252,71,2003.2556623971825,1932.4211040411826,70.834558356
30,56,0.0,4758.356868659751,0,3818.5813870994507,3818.5813870994507,0.0
30,57,0.0,3762.1484630756713,0,3019.1241416182265,3019.1241416182265,0.0
30,58,0.0,5458.8857822148575,0,4380.755840227423,4380.755840227423,0.0
30,59,0.0,78.01121725110698,0,62.60400184401336,62.60400184401336,0.0
30,60,0.012180635553472732,15283.603983722898,186,12450.658786433627,12265.092196937627,185.56658949599998
31,0,0.013180719926640359,15281.410120726787,201,12463.863258919248,12263.331621883248,200.531637036
31,1,0.03656939104016427,24276.589295815356,888,20367.893724259826,19481.962909891827,885.930814368
31,2,0.01217812786067863,21378.153409047613,260,17415.362268120713,17155.96811076071,259.39415735999995
31,3,0.02032098318164869,38012.98544454505,772,31275.621932639402,30505.420819247403,770.201113392
31,4,0.022361836328794397,18812.07858035658,421,15516.712061692157,15096.693060736157,420.01900095599996
31,5,0.007106979381034315,18125.426590895557,129,14674.354248037685,14545.654839193685,128.699408844
31,6,0.01015877154828292,13873.165646618934,141,11273.886878287694,11133.215431411696,140.671446876
31,7,0.020331000611642107,23259.113264199786,473,19137.33622694833,18665.438394520326,471.897832428
31,8,0.007124591877936033,18242.670244469133,130,14769.439949866479,14639.742871186481,129.69707867999998
31,9,0.015212191417384256,21701.861204688063,330,17744.974662642173,17415.74361676217,329.23104588
31,10,0.014247285790797579,16746.642579728647,239,13677.623761036239,13439.180670232241,238.44309080399998
31,11,0.032557980218251674,27621.602842404907,899,23063.24146359394,22166.33628102994,896.9051825639999
31,12,0.032419346901785405,37503.59982945155,1216,31309.805383710875,30096.638863134875,1213.166520576
31,13,0.037585900871147486,14745.80937564213,554,12386.221113096812,11833.51202395281,552.709089144
31,14,0.01215029760810977,23922.473816777794,291,19488.107160240183,19197.785237964177,290.32192227599995
31,15,0.01929825493416569,21163.951055731035,408,17391.120015312154,16984.070722224154,407.049293088
31,16,0.009162432491344156,20553.439607454035,188,16681.697214149863,16494.135284981865,187.56192916799998
31,17,0.03242487624055075,17482.95364243431,567,14595.749095065534,14030.070298053535,565.6787970120001
31,18,0.008129499400006249,16448.924637721273,134,13333.949779795323,13200.262021771323,133.687758024
31,19,0.02948715638891435,32057.871931668127,945,26669.24022018367,25726.442225163675,942.79799502
31,20,0.014181881398083285,38802.633690185794,550,31687.8319461741,31139.113536374098,548.7184098
31,21,0.011193142272454862,10463.515994652791,117,8513.698956520866,8396.971585708865,116.727370812
31,22,0.030518586335402352,65211.67979163842,1990,54317.736006429834,52332.37303278983,1985.36297364
31,23,0.020290261076554152,39540.40559647993,802,32531.30669964715,31731.175491175152,800.1312084719999
31,24,0.00303878594406886,15904.95505064917,48,12811.61458027396,12763.726428145961,47.888152127999994
31,25,0.028445841660654492,26072.241914595408,742,21663.24515477482,20922.974136462813,740.271018312
31,26,0.017262735903380684,54408.57370568714,939,44599.69237481793,43662.880398813926,936.8119760039999
31,27,0.012172775611092961,25902.311887537435,315,21100.871288088794,20786.605289748793,314.26599833999995
31,28,0.009138957565897826,36015.04809876166,329,29230.309475300237,28902.076099256235,328.233376044
31,29,0.017272215319629018,23982.547196678093,414,19659.02943743817,19245.99412533417,413.035312104
31,30,0.017230965119564824,23020.442761283117,397,18869.980240821707,18473.905315929704,396.07492489199996
31,31,0.017267970018930625,27832.835232422494,481,22815.729465135053,22335.850274019052,479.879191116
31,32,0.0253710078316968,48283.038864582966,1225,39969.28423792783,38747.138688827836,1222.1455491
31,33,0.02030260672422592,39684.16308401388,806,32650.662762737145,31846.540874921146,804.121887816
31,34,0.020292424868301084,24470.27684823911,497,20133.23907920389,19637.39717071189,495.841908492
31,35,0.03149784812523342,49003.098448547156,1543,40864.391061907096,39324.98650495909,1539.4045569480002
31,36,0.02334974239930769,28564.986740239794,667,23588.847639654436,22923.401859042435,665.445780612
31,37,0.02234777813048332,9272.175027478714,207,7647.438115603669,7440.9204595516685,206.517656052
31,38,0.025409989041788154,14861.024422766075,378,12303.091297277777,11925.972099269777,377.11919800799996
31,39,0.02233240006436712,18531.87135595637,414,15284.862075258987,14871.826763154986,413.035312104
31,40,0.023336440323820987,42145.14512598469,984,34803.18608222672,33821.47896360271,981.7071186239999
31,41,0.013169694829882225,13999.36254865902,184,11418.059695122865,11234.488445298866,183.57124982399998
31,42,0.02838232995471638,8357.549694705605,237,6943.381381133249,6706.933630001248,236.44775113199998
31,43,0.0,1.2021966174448346,0,0.9647627854994799,0.9647627854994799,0.0
31,44,0.016242440969125783,13222.751579985283,215,10825.75715767819,10611.25814293819,214.49901474
31,45,0.021312150294997,7182.075815851509,153,5916.259327128837,5763.615842220836,152.643484908
31,46,0.0355726306566191,7887.3435132838085,281,6609.938393326256,6329.593169410256,280.345223916
31,47,0.0,1431.2882488164626,0,1148.6088196752112,1148.6088196752112,0.0
31,48,0.006088740137606614,7829.123952463591,48,6330.760123980032,6282.871971852032,47.888152127999994
31,49,0.013190049414654513,18450.529621184698,243,15048.983791148723,14806.550021000721,242.43377014799998
31,50,0.024401683420740183,10955.962461172305,267,9058.537721302775,8792.159875090774,266.377846212
31,51,0.011156874066097642,35907.45834417985,401,29215.800925440337,28815.735321204338,400.06560423599996
31,52,0.013223465409614834,22158.411262691723,293,18074.44230025811,17782.12503831011,292.317261948
31,53,0.0,189.3414937538084,0,151.94654873743124,151.94654873743124,0.0
31,54,0.02844423311528232,8489.252105069942,241,7053.063244794629,6812.624814318629,240.43843047599998
31,55,0.029454208193199424,2424.950874634944,71,2016.8576352505424,1946.0230768945426,70.834558356
31,56,0.0,4783.035540277369,0,3838.386021072589,3838.386021072589,0.0
31,57,0.0,3774.281491422722,0,3028.8608968667345,3028.8608968667345,0.0
31,58,0.0,5470.04724334677,0,4389.712912785783,4389.712912785783,0.0
31,59,0.0,78.51663138698699,0,63.00959668805706,63.00959668805706,0.0
31,60,0.012185775984563434,15338.454005979269,187,12495.673599130365,12309.109339798364,186.564259332
32,0,0.013185723652158659,15337.631073093331,202,12509.978243029398,12308.448936157398,201.529306872
32,1,0.03658766675490281,24358.466776306617,891,20436.593411862057,19547.669587986064,888.923823876
32,2,0.012181772849302172,21500.795962137414,262,17515.778256647274,17254.388759615274,261.389497032
32,3,0.02033176061560749,38117.16849431791,775,31362.22183959013,30589.027716690132,773.1941229
32,4,0.02236996243454258,18849.084206654592,422,15547.406746632312,15126.39007584031,421.01667079199996
32,5,0.007112796934317458,18227.03656819758,130,14756.89392465856,14627.19684597856,129.69707867999998
32,6,0.01016593624422091,13960.729995233953,142,11345.154937887248,11203.485821175247,141.669116712
32,7,0.02033456896983216,23386.82055406394,476,19242.814336572315,18767.92349463631,474.89084193599996
32,8,0.00712776276434091,18301.077274235937,130,14816.31159125434,14686.614512574339,129.69707867999998
32,9,0.015220443233897357,21847.896541439968,333,17865.161029893574,17532.936974505577,332.22405538799995
32,10,0.014255170977786218,16827.748568738,240,13743.708987052245,13504.268226412245,239.44076063999998
32,11,0.032583968250801155,27679.885115537887,902,23113.005997291155,22213.107805219155,899.898192072
32,12,0.03244409415917154,37784.88185628316,1226,31545.510908603235,30322.367689667237,1223.1432189359998
32,13,0.037590579141116194,14823.656944086986,557,12451.686796281807,11895.984697629809,555.702098652
32,14,0.012154611111696023,24015.95733853521,292,19564.125356286506,19272.805764174504,291.31959211200007
32,15,0.0193041066457544,21276.24746917019,411,17484.230896605077,17074.18859400908,410.042302596
32,16,0.009164197356199012,20619.766798212684,189,16735.922454569678,16547.36285556568,188.55959900399998
32,17,0.03243850915032986,17562.698925518223,570,14662.737694248375,14094.065887728377,568.67180652
32,18,0.00813792113796784,16573.481077423672,135,13434.903992492498,13300.218564632498,134.68542786
32,19,0.029511862231024786,32236.88635633481,951,26818.885314994684,25870.101300958686,948.7840140360001
32,20,0.014183392839750517,39006.70889479643,553,31854.595307382137,31302.883888074135,551.711419308
32,21,0.011199142518486683,10532.897752979443,118,8570.375487414003,8452.650446766003,117.72504064799999
32,22,0.03053777136937392,65380.62431086657,1997,54460.29767196243,52467.95100947043,1992.346662492
32,23,0.020300624499888814,39717.912846759944,806,32677.74694734086,31873.625059524857,804.121887816
32,24,0.0030393823622128007,16006.85588411099,49,12894.387668963072,12845.50184699907,48.885821964
32,25,0.02844930571851899,26227.421150787533,746,21791.767171163,21047.505473507,744.261697656
32,26,0.017274453260554108,54759.700457340325,946,44888.45528187161,43944.65961701561,943.795664856
32,27,0.01217965435074355,26005.91767519663,317,21186.0102723573,20869.748934345298,316.26133801199995
32,28,0.009141030109631344,36186.479046708395,331,29369.87815069949,29039.64943498349,330.22871571599995
32,29,0.017287597610924847,24197.01151590709,418,19835.12773296344,19418.10174151544,417.025991448
32,30,0.017249099330892977,23119.4401425146,399,18951.420978931965,18553.350714367967,398.070264564
32,31,0.01728032969551951,28026.347642116416,484,22974.016183422427,22491.143982798425,482.872200624
32,32,0.025389981943085827,48458.490369174535,1230,40115.072419542565,38887.93852126257,1227.1338982799998
32,33,0.020311469891679357,39866.8879021491,810,32801.290108634654,31993.17754147465,808.1125671599999
32,34,0.020301251533063724,24643.554520200105,500,20275.287420460587,19776.452502460583,498.83491799999996
32,35,0.03151791989982058,49188.13615229783,1550,41019.86750801901,39473.47926221901,1546.3882458
32,36,0.023361017867400437,28817.85680296403,673,23797.761884006635,23126.330084378635,671.431799628
32,37,0.02236045353613452,9281.12797183876,208,7655.620523288605,7448.105197400605,207.515325888
32,38,0.025420211030927058,15005.415646835096,381,12421.958264101166,12041.846056585166,380.112207516
32,39,0.022334425996078693,18577.005944116172,415,15322.08025209323,14908.047270153229,414.03298194
32,40,0.023337846084517073,42304.514822235484,987,34934.07327297598,33949.37314484398,984.700128132
32,41,0.013173923248565023,14101.562585729034,186,11502.07056454355,11316.50397504755,185.56658949599998
32,42,0.028396207583830945,8389.016031196366,238,6969.630786003085,6732.185365035085,237.44542096799998
32,43,0.0,1.2069022899852708,0,0.96853908771318,0.96853908771318,0.0
32,44,0.016253915229729046,13251.1759776358,215,10848.56773679273,10634.06872205273,214.49901474
32,45,0.021320331123470003,7213.310888015839,154,5942.323142376711,5788.681987632711,153.64115474400003
32,46,0.03559402013066611,7903.993489343585,281,6623.299999114227,6342.954775198227,280.345223916
32,47,0.0,1439.0061860442527,0,1154.8024643005128,1154.8024643005128,0.0
32,48,0.006095829122281976,7866.113719591926,48,6360.444412100521,6312.556259972522,47.888152127999994
32,49,0.013200045868800008,18626.521028028084,246,15193.209904648538,14947.78312499254,245.42677965599998
32,50,0.02441223353092437,11034.998653372677,269,9123.959605215574,8855.586419331576,268.373185884
32,51,0.011163481912062307,36299.28600123569,405,29534.233299571642,29130.17701599164,404.05628357999996
32,52,0.013228173290468485,22283.24678082374,295,18176.61814323105,17882.305541611055,294.31260161999995
32,53,0.0,189.87451017790607,0,152.37429441776962,152.37429441776962,0.0
32,54,0.02847813067425498,8549.055422993395,243,7103.050747100199,6860.6169769522,242.43377014799998
32,55,0.02946756764783489,2444.6366414546683,72,2033.6531329593713,1961.8209047673715,71.83222819200002
32,56,0.0,4818.9445204925005,0,3867.2029776952318,3867.2029776952318,0.0
32,57,0.0,3777.9854472430948,0,3031.833321412584,3031.833321412584,0.0
32,58,0.0,5488.352585449376,0,4404.402949823125,4404.402949823125,0.0
32,59,0.0,79.2137826562857,0,63.56906058166928,63.56906058166928,0.0
32,60,0.012192968225017135,15466.07657088485,189,12600.086047139093,12411.526448135095,188.55959900399998
33,0,0.013191260347849086,15376.193751086688,203,12541.92246195507,12339.395485247069,202.526976708
33,1,0.03659066711739842,24513.242173854902,897,20566.78668741056,19671.876844518563,894.909842892
33,2,0.012188970323696341,21633.410856903763,264,17624.19704936927,17360.812212665274,263.384836704
33,3,0.02033936512912741,38283.69859606566,779,31499.852925586696,30722.668123342697,777.184802244
33,4,0.022384196175251236,18917.758012566934,423,15603.515145712965,15181.500805084966,422.014340628
33,5,0.007114652325763405,18282.953499493895,130,14801.767262023854,14672.070183343852,129.69707867999998
33,6,0.010173609021715463,13985.687601761369,142,11365.1834171255,11223.5143004135,141.669116712
33,7,0.020344367817344704,23549.49524907242,479,19376.353788824625,18898.469937380618,477.883851444
33,8,0.007133758296957645,18350.041398893558,131,14856.60297112808,14725.90822261208,130.694748516
33,9,0.015225208296575995,21920.005587056294,334,17924.02620883668,17590.804483612676,333.221725224
33,10,0.014257907834983428,16882.004215341218,241,13788.24681328733,13547.808382811329,240.43843047599998
33,11,0.032594010000134316,27945.75266125965,911,23335.34373125687,22426.466510660866,908.8772205959999
33,12,0.03245365499504573,37875.13839970604,1229,31620.9347942081,30394.7985657641,1226.1362284440002
33,13,0.03761232660008589,14967.513254936048,563,12573.11750475418,12011.429387086178,561.688117668
33,14,0.012162452279360282,24192.481613904267,294,19707.781426942172,19414.466495158173,293.314931784
33,15,0.019313808433677256,21321.080197392806,412,17521.20683083973,17110.16685840773,411.039972432
33,16,0.009167172398245785,20720.272245071337,190,16817.57574550975,16628.01847666975,189.55726883999998
33,17,0.03247039844629991,17680.7130188751,574,14761.434683511268,14188.77219764727,572.6624858639999
33,18,0.008141964064403394,16744.72705163039,136,13573.32655662939,13437.643458933391,135.683097696
33,19,0.029535876455327018,32356.312427281522,956,26919.713086109423,25965.940722893425,953.7723632159999
33,20,0.014196510384663687,39206.62502138585,557,32019.018678314143,31463.316579662147,555.702098652
33,21,0.011207663232565486,10559.86646240905,118,8592.017876731265,8474.292836083265,117.72504064799999
33,22,0.030558648894952647,65691.56882882668,2007,54719.80734598542,52717.483985133425,2002.323360852
33,23,0.02031107785116012,39857.78622397945,810,32793.986011903515,31985.87344474351,808.1125671599999
33,24,0.0030410042881000117,16079.52680672289,49,12952.706084359119,12903.82026239512,48.885821964
33,25,0.028469215328089742,26375.540022774025,751,21915.62091511216,21166.37086827616,749.250046836
33,26,0.01728375212503709,55017.13691258268,951,45100.0363863836,44151.252372347604,948.7840140360001
33,27,0.012185051707029798,26163.957837162812,319,21314.832842007156,20996.57616432316,318.25667768399995
33,28,0.009147519213912311,36400.359135871775,333,29543.512261925105,29211.2882065371,332.22405538799995
33,29,0.01729701065515802,24255.90969506373,420,19884.388861408646,19465.36753028864,419.02133112
33,30,0.017254051462488283,23225.563446162978,401,19038.580269781793,18638.51466554579,400.06560423599996
33,31,0.01728792309922996,28108.217794811328,486,23041.71232063209,22556.844780336094,484.86754029599996
33,32,0.025393083957730236,48788.13909573858,1239,40388.594551134214,39152.48162433022,1236.112926804
33,33,0.020313482137261658,40041.585021912375,813,32944.47755675269,32133.37198008468,811.105576668
33,34,0.020311805272087483,24841.8984650832,505,20439.44678540927,19935.62351822927,503.82326718
33,35,0.03152829287446557,49211.988273882234,1552,41041.0041752625,39492.620589790495,1548.3835854719998
33,36,0.023367935384735222,28951.048846928865,677,23908.639178632417,23233.216699660414,675.422478972
33,37,0.022374927732097247,9302.826943844106,208,7673.033948322895,7465.518622434895,207.515325888
33,38,0.02543658276511949,14986.244054271661,381,12406.573061069008,12026.46085355301,380.112207516
