,poi_x,poi_y,poi_name,poi_area,place_name
635,-8866664.808160648,4371227.216125557,Clarkson Arena,2364.700445552361,Mississauga
636,-8865186.53082183,4382446.930481279,Audi Mississauga Airport,2356.9822644762903,Mississauga
637,-8869256.141436104,4372900.060010029,Mississauga Hyundai,2345.5420932073594,Mississauga
638,-8868530.112514703,4373236.14145111,Peel Regional Police - 11 Division,2327.943740698708,Mississauga
639,-8858268.844485536,4376625.99657592,Mississauga Senior Citizens Centre,2312.790570571369,Mississauga
640,-8865576.83657351,4376119.056647167,Whiteoak Ford Lincon,2281.2356432580095,Mississauga
641,-8877985.971038712,4376586.560820373,Montevideo Tennis Courts,2266.8867318533303,Mississauga
642,-8870913.245607203,4381262.824856117,Homewood Suites,2247.615352230686,Mississauga
643,-8861365.02944698,4380344.245087842,Winners,2244.979395686358,Mississauga
644,-8872241.456191711,4381797.0553549575,Staybridge Suites Hotel,2214.1565290247636,Mississauga
645,-8860053.556623103,4378830.47410028,Dixie Curling Club,2198.2982366773776,Mississauga
646,-8877978.300556393,4378493.84928526,Cambridge Suites Mississauga,2194.6939578443958,Mississauga
647,-8869051.833070727,4380268.048834564,Hilton Garden Inn,2140.3847809440667,Mississauga
648,-8867840.947176423,4371148.07416957,Factory Shoe,2118.831176217132,Mississauga
649,-8866936.317123264,4373939.277295742,The Erindale Academy,2118.2522105748467,Mississauga
650,-8869639.79129628,4372535.4393037185,Erin Mills Acura,2114.2604189734748,Mississauga
651,-8866058.603170432,4374694.7075586105,Danny & Sons Auto Sales,2104.6744375462067,Mississauga
652,-8865988.281318517,4377393.12978955,Queen Elizabeth II Jubilee Garden,2088.4955168040915,Mississauga
653,-8859863.265000664,4377452.94544561,Alan Bradley Park,2057.6892519356325,Mississauga
654,-8869508.06250431,4380635.226052195,Holiday Inn,2041.2947979694532,Mississauga
655,-8869770.751460489,4372637.947655189,Woodchester Nissan,1985.6274782470384,Mississauga
656,-8872969.040229589,4382020.097657336,Derry West Cemetery,1937.014420933411,Mississauga
657,-8864040.034045376,4379430.770522792,John Paul II Polish Cultural Centre,1923.6533750879698,Mississauga
658,-8873530.406341683,4381499.63956778,Courtyard by Marriott Toronto Mississauga/West,1921.0824503014205,Mississauga
659,-8861564.65219864,4375172.234390749,Kenollie Park,1907.6477717713874,Mississauga
660,-8869605.419012379,4380561.040707239,Studio 6,1899.2318211018958,Mississauga
661,-8867851.629182257,4372830.94361702,Don Gould Park,1875.5847895728762,Mississauga
662,-8865526.440176338,4378401.980212372,Sherwoodtowne Green,1867.421887097048,Mississauga
663,-8881378.231308782,4378305.337860103,Motel 6,1832.9310427755227,Mississauga
664,-8863139.84488497,4381436.813097127,Hilton Garden Inn Toronto Airport West/Mississauga,1816.0799228872515,Mississauga
665,-8869590.440616706,4372617.032135179,Erin Mills Mitsubishi,1805.264643534869,Mississauga
666,-8872835.54775017,4379841.958360169,Volvo of Mississauga,1798.939686163638,Mississauga
667,-8874109.955850441,4374539.59756819,National Sports,1795.4743894379253,Mississauga
668,-8857602.057534708,4375816.185653095,Shoppers Drug Mart,1785.369823900961,Mississauga
669,-8862833.834325677,4381713.901690446,Marriott Residence Inn,1752.535690084317,Mississauga
670,-8872262.873785518,4379564.513495053,Subaru of Mississauga,1746.4239845729994,Mississauga
671,-8859679.53258131,4374540.246052177,Trinity Anglican Church Cemetery,1677.8757642122168,Mississauga
672,-8863839.611666987,4378095.921137519,Mississauga Valley Gymnasium,1670.4584774983812,Mississauga
673,-8869451.954432696,4372851.5366947325,Erin Park Lexus,1661.60596873886,Mississauga
674,-8872739.648074556,4379807.144811906,Audi Mississauga Mavis,1621.6727118080848,Mississauga
675,-8861282.588697193,4383821.132862762,Peel Regional Police - Airport Division,1597.4102934002685,Mississauga
676,-8879688.505492134,4377606.55185583,Eden (Switzers) Cemetery,1595.1916918421375,Mississauga
677,-8863855.131254947,4371908.27368167,Health & Fitness Club,1587.6184099704749,Mississauga
678,-8873444.446260856,4374741.9684969215,LCBO,1575.271779035642,Mississauga
679,-8865982.362543505,4369986.256655292,U-Haul,1574.6196511385551,Mississauga
680,-8866958.288654353,4379684.58826681,Mississauga Library - Frank McKechnie,1559.810471727645,Mississauga
681,-8864939.409370648,4377727.492554759,Delta Hotels by Marriott Toronto Mississauga,1558.793340403737,Mississauga
682,-8878050.384530492,4378531.506321216,Courtyard by Marriott,1552.2553998630476,Mississauga
683,-8872570.34127751,4382316.492731329,Monte Carlo Inn,1546.0025945403438,Mississauga
684,-8860856.906103464,4380225.503219023,Chic Murray Rink,1538.308702741867,Mississauga
685,-8859575.70288746,4381396.254691593,Sheridan Nurseries,1504.9661142488296,Mississauga
686,-8869652.139492784,4372732.796892773,Mississauga Volkswagen,1498.6770446297703,Mississauga
687,-8869535.596198762,4384547.651589304,King's Cemetery,1468.6298083526956,Mississauga
688,-8866869.272729738,4371789.764736521,Ingeborg Shoes,1463.417680340206,Mississauga
689,-8859770.695996394,4378695.680533815,Mark's,1455.3636140084716,Mississauga
690,-8856325.840207357,4376595.34754338,Lakeside Montessori School,1443.3206706322978,Mississauga
691,-8861439.246814208,4383837.4031136995,South Firehall,1374.8832032280181,Mississauga
692,-8877422.846753858,4374527.96159332,Mississauga Library - Churchill Meadows,1365.3831273648727,Mississauga
693,-8864091.050693246,4377327.036897667,Fire Station 101 Headquarters,1357.166003095022,Mississauga
694,-8857599.067051586,4379671.018329625,Brandl Meat Products Showroom & Factory Outlet,1336.0242610664145,Mississauga
695,-8871338.261902185,4381405.825772024,Wasabi Grand Buffet,1306.1888930661926,Mississauga
696,-8864726.038983349,4381812.013192305,Doubletree by Hilton,1293.5992005483504,Mississauga
697,-8864365.953444289,4387530.529913723,Malton Medical Arts Building,1276.9593764781996,Mississauga
698,-8868263.742342604,4373845.792980527,The Glenerin Inn,1271.391585930009,Mississauga
699,-8863143.556767,4381062.040900852,Peel Police Division 12,1269.7608364434193,Mississauga
700,-8862572.077604052,4377055.037487093,John C. Price,1268.06187212959,Mississauga
701,-8865673.317379529,4382552.584221291,Best Western Plus Toronto Airport,1266.96378321017,Mississauga
702,-8866935.652711794,4379634.257203262,Frank McKechnie Pool,1253.3248134874832,Mississauga
703,-8877642.835986916,4379051.085547038,Childventures Meadowvale Learning Academy,1206.770511327719,Mississauga
704,-8868289.609263439,4376196.900781371,Deer Run Tennis Club,1196.137677989718,Mississauga
705,-8860104.633506961,4380563.223905578,Glenforest Aquatics,1194.006788296758,Mississauga
706,-8863334.272230593,4371738.644632948,Peel Montessori School,1184.7214933621985,Mississauga
707,-8872701.783473382,4382292.141768406,Hampton Inn by Hilton,1183.6345101641139,Mississauga
708,-8863279.777290476,4374378.111782222,Range Target Green,1183.435489816907,Mississauga
709,-8875927.315434085,4375138.695245987,Rexall,1181.4179811336294,Mississauga
710,-8860191.750826826,4378383.877432597,Kudos Modern Furniture,1180.6374984591641,Mississauga
711,-8866246.668306317,4385700.798022485,North Firehall,1163.3005800334652,Mississauga
712,-8881475.100261675,4378327.069603195,Chuck E. Cheese's,1158.314468873514,Mississauga
713,-8865719.389080834,4374903.910723591,Cobra Automotive Accessories,1151.1029292858134,Mississauga
714,-8869743.30583757,4372673.09620786,Woodchester Infiniti,1149.0890950175758,Mississauga
715,-8863432.236139448,4374381.300981061,Practice Green,1120.6636913322477,Mississauga
716,-8879923.742556393,4376692.163780985,Union Park Dog Walk Area,1120.258078504124,Mississauga
717,-8862159.472541979,4377139.297502159,Ready Honda,1116.8999211612784,Mississauga
718,-8864109.698643869,4372780.050101639,Mississauga Library - Lorne Park,1113.2552360289994,Mississauga
719,-8863852.270593582,4371606.755226579,Clarkson Village Motel,1100.8254248148314,Mississauga
720,-8855782.508428529,4377007.192141142,Green Acres Motel,1095.0319631353168,Mississauga
721,-8863648.23771673,4378122.057288615,Mississauga Valley Arena,1084.656044935483,Mississauga
722,-8863260.795785354,4380897.184264772,Paramount Fine Foods,1069.8927137501046,Mississauga
723,-8873531.333579771,4374759.525375784,CIBC,1049.3817459702893,Mississauga
724,-8881204.015119696,4376645.057422025,Kindree Family Cemetery,1015.7624182738509,Mississauga
725,-8859286.924952973,4374345.19900499,Snug Harbour,998.2337448282318,Mississauga
726,-8871684.427690566,4381302.633443817,Residence Inn by Toronto Mississauga West,997.0665227572604,Mississauga
727,-8878522.751826316,4378498.458140428,Holiday Inn & Suites,996.2610312136541,Mississauga
728,-8869114.17664757,4384361.129551275,White Knight Motel,988.9084887226502,Mississauga
729,-8868705.096339516,4383995.223414027,Tandet Nationalease,986.6354622204108,Mississauga
730,-8866734.94377294,4372182.435134596,Holiday Inn Toronto/Mississauga,958.7075733639114,Mississauga
731,-8857328.942227138,4380467.1082685925,La Castile Steak House,942.5613622137097,Mississauga
732,-8869593.267748397,4372766.49663387,Erin Mills Mazada,941.788016903477,Mississauga
733,-8864044.422560766,4379246.388295649,ABM Dental Office,940.3563962506545,Mississauga
734,-8868077.421350451,4378749.924215713,Ceremonial Plaza,934.563253748745,Mississauga
735,-8866904.218583958,4379669.268341188,Frank McKechnie General Purpose Room,913.9052267185448,Mississauga
736,-8859691.420813939,4374242.485560395,Saint Mary's Roman Catholic Cemetery,906.6284611364742,Mississauga
737,-8865804.58531733,4383861.616660659,Mason's Masonry,901.6341893604624,Mississauga
738,-8865021.359985622,4387245.955775451,Airport KIA,883.7809474954655,Mississauga
739,-8870728.46345619,4383567.871971461,Symphony Banquet Hall,872.9384504407923,Mississauga
740,-8870669.587820183,4377919.329928818,Fire Station 118,865.8735117094669,Mississauga
741,-8862982.374607509,4382271.161605344,Ophthalmic Consultant Centres,864.613347142053,Mississauga
742,-8881847.4043072,4377849.359332474,The Keg,856.1180137156921,Mississauga
743,-8873689.305869058,4380411.750473285,Fire Station 121,848.6237527506793,Mississauga
744,-8872092.272220263,4376070.274884766,Old Barber House,836.2829489510118,Mississauga
745,-8866695.971527841,4382949.947603612,Four Points by Sheraton Toronto Mississauga,830.1800011422201,Mississauga
746,-8864112.295278609,4377495.247368824,Circle K,800.239442208054,Mississauga
747,-8866536.356938573,4375341.609951238,Mississauga Library - The Woodlands,784.7855809713573,Mississauga
748,-8859985.117103683,4378528.490119769,Avenue Motel,783.5874426283424,Mississauga
749,-8864879.515403023,4375543.594818921,Mavis Car Wash,771.8072419362804,Mississauga
750,-8859528.715986988,4374444.298162946,Mississauga Library - Port Credit,769.0427406756546,Mississauga
751,-8866674.218302967,4372253.9873192785,Hampton Inn,746.312563950836,Mississauga
752,-8860839.126677698,4375785.090203022,Ontario Provincial Police,737.4300260357625,Mississauga
753,-8856930.878419684,4376999.245530748,Mississauga Library - Lakeview,727.0815845474574,Mississauga
754,-8864281.081257949,4380505.059482289,Days Inn,725.9817607510229,Mississauga
755,-8871284.335436238,4379064.162248361,3 Brewers,708.1010509403554,Mississauga
756,-8866356.35149236,4382328.763145741,Arrow Truck Sales,703.0801772487378,Mississauga
757,-8874660.97804565,4377445.582065972,Home Hardware,699.3129914101762,Mississauga
758,-8862674.192060865,4385569.216050841,Alt Hotel,698.4555051468105,Mississauga
759,-8867077.104373202,4383150.051892526,RBC,696.7548628532421,Mississauga
760,-8867304.357401079,4378693.555235936,Mississauga Fire Station 120,684.9572500825692,Mississauga
761,-8876691.342730422,4377511.656922416,McDonald's,676.3872314893728,Mississauga
762,-8870561.890538344,4372392.752494301,BMO,675.5709730266856,Mississauga
763,-8870033.302331235,4379753.673386436,Fire Station 114,660.0028065384957,Mississauga
764,-8871011.992873935,4371578.655172309,Jack Astor's,659.7287340304273,Mississauga
765,-8871217.608723428,4381230.956288704,Montana's,658.8585932168586,Mississauga
766,-8870918.067707472,4371633.296387589,Milestones,636.9980381961557,Mississauga
767,-8859584.544818368,4375107.350747169,Cousin's Market,635.1457124479236,Mississauga
768,-8866549.368731482,4377741.595279238,Canyon Creek Chop House,629.6298519537048,Mississauga
769,-8864194.676784277,4371127.275245706,Mississauga Fire Station 103,612.6010357415727,Mississauga
770,-8861214.211107584,4380151.865276545,Aurora Meat and Cheese,604.4966215302459,Mississauga
771,-8863586.18289719,4381422.125804482,Boston Pizza,597.1055218839012,Mississauga
772,-8865064.142442368,4377600.794519755,&Company Resto Bar,590.5152936597719,Mississauga
773,-8866454.151228089,4372040.854858087,Mississauga Uniforms,580.107724436233,Mississauga
774,-8879331.31262671,4377813.612028484,Fire Station 111 Meadowvale,579.4073990809223,Mississauga
775,-8870464.372512499,4373796.9017006215,Rotherglen Montessori School,573.4182712002654,Mississauga
776,-8881690.166072967,4378162.098636535,Buffalo Wild Wings,571.9681374096859,Mississauga
777,-8871273.151566423,4381445.135049259,Turtle Jack's Muskoka Grill,568.2306557492682,Mississauga
778,-8872851.402583085,4372246.714903844,Ridgeway Child Care Centre,567.0850406209481,Mississauga
779,-8873370.527301796,4378286.178905717,TD Canada Trust,558.7718308314775,Mississauga
780,-8869675.753992748,4372845.093213058,Erin Mills Pet Hospital,552.012482035311,Mississauga
781,-8861257.139582612,4380253.320092337,Burger King,550.871446798778,Mississauga
782,-8868543.324137012,4375848.66828163,Mississauga Fire Station 112,530.6792147916365,Mississauga
783,-8859970.02737307,4374392.565301899,Mississasuga Canoe Club,528.483984664966,Mississauga
784,-8862026.781215917,4376271.750778819,Mississauga Fire Station 110,525.464534943627,Mississauga
785,-8859131.872963162,4379225.308682098,Swiss Chalet,524.5471197963582,Mississauga
786,-8869774.45458837,4372569.491912733,Mississauga Kia,517.6208772679777,Mississauga
787,-8859117.501049502,4374891.30197184,Lions Club of Credit Valley Outdoor Pool,515.9727032720624,Mississauga
788,-8865941.524390751,4374923.440714452,The Beer Store,512.6419267876196,Mississauga
789,-8875839.364348445,4375115.89372043,Scotiabank,501.0586260028272,Mississauga
790,-8861195.11793042,4380137.954824514,Burnhamthorpe Fruit Market,493.2408601869182,Mississauga
791,-8866872.817968605,4378827.70664043,Mastermind Toys,484.3115247667298,Mississauga
792,-8874061.090208735,4377033.016872079,Mississauga Library - Streetsville,481.55245826919105,Mississauga
793,-8863447.169285867,4376918.726268852,Bairrada Churrasqueira Grillhouse,465.75060560409975,Mississauga
794,-8866379.160516897,4371303.135681352,Trustcott Italian Bakery & Delicatessen,463.928410136441,Mississauga
795,-8881408.372262407,4378261.24706821,Winston Churchill Dental,459.09993692097294,Mississauga
796,-8870260.646749295,4376331.108751063,Rosebush park,454.58515745061817,Mississauga
797,-8865951.855896482,4382656.392345042,Master Steaks,446.3957345780013,Mississauga
798,-8857485.18164113,4376052.282117664,Mississauga Fire Station 102,444.5871767061971,Mississauga
799,-8876741.340612307,4378421.301761826,Chop,425.24215115057325,Mississauga
800,-8871431.796650082,4379129.705853348,Krispy Kreme,418.3468323693482,Mississauga
801,-8866384.514385646,4376800.677169545,Kelsey's,416.8804672506368,Mississauga
802,-8866539.097034415,4371200.3294192655,Splash pad,413.3050772539681,Mississauga
803,-8866660.340485333,4371638.0940588,Kogayd,403.9110541318567,Mississauga
804,-8876192.033425212,4374297.841061961,Meadowvale Rotary Park,399.66472996132535,Mississauga
805,-8869380.12282733,4372567.193244434,Wendy's,398.54032510944097,Mississauga
806,-8858897.650233349,4379257.652011269,East Side Mario's,398.4221647815291,Mississauga
807,-8868204.706800979,4373428.634454399,Mississauga Fire Station 107,395.4038809994109,Mississauga
808,-8860576.612275075,4381144.102528751,Rockwood Village Swimming Pool,383.821826191488,Mississauga
809,-8863710.820877666,4378068.03430317,Terry Fox Pool,383.707978311849,Mississauga
810,-8873746.36316721,4376607.808505625,Self Serve Car Wash/Pet Wash,371.2125559815182,Mississauga
811,-8869611.170686737,4377461.547030148,East Credit Dental,370.7713238896524,Mississauga
812,-8863236.178319223,4374440.750531929,Driving Range Target Green,369.22531627499006,Mississauga
813,-8864078.80480942,4385841.2061594715,Zet's,363.9947873402765,Mississauga
814,-8858685.230948348,4376813.547470309,Cawthra Estate,354.10212570897187,Mississauga
815,-8859142.47058066,4377643.152946141,Don McLean Westacres Pool,353.4259245569445,Mississauga
816,-8858070.850156823,4378462.742379068,Dixie Road Medical Associates,352.94190100679305,Mississauga
817,-8874861.490493698,4375021.398723402,Duncairn Downs Park,351.9838935411632,Mississauga
818,-8867083.507110316,4375029.48558145,Erindale Pool,350.2401206394229,Mississauga
819,-8872410.918059794,4379650.216308415,On the Run,349.1215429511501,Mississauga
820,-8868916.632990815,4372386.806051408,David Ramsey Outdoor Pool,348.30713121827,Mississauga
821,-8859323.147106148,4379102.059449653,Thrifty,342.86110603797385,Mississauga
822,-8872668.767136905,4382105.179401677,Tim Hortons,340.7146170657323,Mississauga
823,-8875880.891394945,4378080.153081188,Elite Montessori School,337.35005342279237,Mississauga
824,-8866937.145033821,4376639.781857212,Harvey's,332.4146100624152,Mississauga
825,-8860261.326573461,4374292.4832465025,"Old Credit Brewing Co. Ltd., Retail Beer Store",330.62713049603224,Mississauga
826,-8873024.333117295,4376709.142618516,Streetsville Pool,325.21437958199743,Mississauga
827,-8863568.416077051,4371608.388864799,McCleary Animal Hospital,324.56299427494264,Mississauga
828,-8863392.736615876,4376962.473054294,Hasty Market,323.87672135689144,Mississauga
829,-8867139.33890214,4380528.085667693,Loonie Toonie Car Wash,316.29039388983773,Mississauga
830,-8860282.737813165,4378819.089280905,Applewood Heights Outdoor Pool,309.3333247881251,Mississauga
831,-8862730.806313934,4379998.068257009,Rathwood Playground,308.8633278670183,Mississauga
832,-8864307.90786068,4381663.591983588,Hertz,303.56059071802656,Mississauga
833,-8860435.330332888,4381136.835140603,Forest Park Circle Memorial Garden,302.1105706527055,Mississauga
834,-8872646.827916346,4382003.058595941,Spice Culture,301.71763535207583,Mississauga
835,-8864193.553145193,4371314.4012636235,Agha Turkish Cuisine,300.7585645676177,Mississauga
836,-8859806.140113251,4378796.7687706705,Pho Hung,286.0703650755439,Mississauga
837,-8858642.88646754,4379431.442834281,Sweet Pho You,282.14876444196574,Mississauga
838,-8866227.510320324,4376313.531565292,South Peel Veterinary Hospital,276.1255154299889,Mississauga
839,-8867198.795795444,4376385.441508648,Pizza Hut,271.6499922807931,Mississauga
840,-8858116.053135501,4378562.317998754,Dixie Dental Associates,270.10624385415616,Mississauga
841,-8866186.06050823,4376403.281322296,Galito's Flame Grilled Chicken,268.18536404957865,Mississauga
842,-8874798.738190442,4377423.374966711,Bobby's Hideaway,260.6742884064023,Mississauga
843,-8861480.507706456,4378013.568947164,Cherry Hill House,260.2024285864512,Mississauga
844,-8863935.262734815,4371807.873642975,Clarkson Village Dental Medical Centre,257.19032386710285,Mississauga
845,-8870859.705795234,4371701.990647777,Shell,244.0830695256643,Mississauga
846,-8881647.538862122,4378117.274097328,Shell Select,243.50704134168564,Mississauga
847,-8864580.877973758,4386120.468653517,GreenEdge Car Wash,243.41959090938886,Mississauga
848,-8860570.54969922,4381126.285693281,Forest Park Circle Playground,241.9401576709571,Mississauga
849,-8863346.228284175,4374420.723730463,Chipping Green,237.35467024507335,Mississauga
850,-8859257.8654943,4374524.851113184,Port Credit Smoke and Gift,236.39338076413588,Mississauga
851,-8865880.493390858,4374908.022283255,Pizza Pizza,235.5334558990386,Mississauga
852,-8868088.841130495,4373528.891038948,Robinson-Adamson House,233.87343719809965,Mississauga
853,-8871410.86098082,4379076.115980819,A&W,230.48417232943183,Mississauga
854,-8864410.22539024,4386041.019319187,Fresh Burger Airport,228.10341466602372,Mississauga
855,-8867415.02743041,4383437.206709722,Ultramar,228.03403628609698,Mississauga
856,-8863408.084596382,4371841.61555271,New You,226.74900106656037,Mississauga
857,-8860753.671221212,4380966.311038916,Rockwood Village Playground,226.54765565400422,Mississauga
858,-8870074.287435181,4377220.942363265,Splash Pad,214.82395724321125,Mississauga
859,-8866249.57753561,4382707.643348588,Starbucks,207.97031691752474,Mississauga
860,-8866229.996445168,4382698.021645909,California Sandwiches,205.20152845533013,Mississauga
861,-8863115.21500229,4375829.3051454015,Happy Place,197.0795338911434,Mississauga
862,-8873989.33734491,4377047.955238786,Alterna Savings,196.935110408211,Mississauga
863,-8866308.242195625,4377682.996971855,Possibilities,193.4584836687408,Mississauga
864,-8859278.061655805,4374655.477645932,Daisy Mart,191.05428484302564,Mississauga
865,-8872691.135785613,4376363.382622002,Husky,190.74764159390216,Mississauga
866,-8868398.894329818,4374334.104723626,1020,180.86976374185446,Mississauga
867,-8859659.843988514,4374325.14556228,Sunset Grill,179.7798208582294,Mississauga
868,-8865593.374172006,4371788.339817184,Southdown Animal Clinic,171.8255818870204,Mississauga
869,-8873520.621539913,4380325.990073051,Car Wash,161.01654928485084,Mississauga
870,-8873438.26740846,4378227.796524428,KFC,158.22820851696295,Mississauga
871,-8870344.903194787,4376637.115358758,Flowers Unlimited,157.8605601891714,Mississauga
872,-8870782.937970504,4373220.465225809,Mr. Big's,154.49962024686803,Mississauga
873,-8866910.010703487,4378827.728262599,The Wilcox Gastropub,149.31608814736566,Mississauga
874,-8859721.247909708,4380276.361656865,Coffee Time,148.30834704398896,Mississauga
875,-8873536.835380252,4376765.157761958,Crafted Decor,145.95909932660612,Mississauga
876,-8870794.880375205,4373226.512746828,Pizza Depot,143.8485137892202,Mississauga
877,-8875676.014830567,4377962.727849658,Budget,139.92471866971707,Mississauga
878,-8859553.246997045,4375068.033747887,I.D.A.,138.26234897763408,Mississauga
879,-8859143.063916149,4379194.756647563,Dental !mplants,136.5985820777446,Mississauga
880,-8870770.90615651,4373215.1833414575,Top Ten Nails,135.24437723944365,Mississauga
881,-8870789.029959144,4373223.54905296,Star Dry Cleaners,134.9735584566349,Mississauga
882,-8873802.648464149,4375187.637546957,Wading Pool,122.64093819518177,Mississauga
883,-8863213.87092618,4376968.669259859,Red Door Dental,117.36904624657375,Mississauga
884,-8870799.94136707,4373229.485328403,Unique U,115.30180064951685,Mississauga
885,-8859567.89440932,4374336.853518369,Port Credit Business Association,105.52602736091058,Mississauga
886,-8859535.87826611,4375060.765774256,241 Pizza,104.11500036381973,Mississauga
887,-8859541.19128423,4375062.989682666,Alpha Quality Cleaners,95.8276011458165,Mississauga
888,-8870962.78743242,4375443.148818462,Leslie Log House,95.12405987171499,Mississauga
889,-8861345.113433419,4372290.9457365265,Jack Darling Memorial Park Picnic Site B,92.6139745457864,Mississauga
890,-8864697.626927225,4387309.101887946,CF-100,86.92377103421038,Mississauga
891,-8862647.445363568,4372796.336927843,Lorne Park Cleaners,84.56091293313438,Mississauga
892,-8866086.958329352,4376340.498994283,Snack Express,70.48272630728682,Mississauga
893,-8858919.55427449,4374813.398042833,Mangoss Restaurant & Lounge,61.499266169428836,Mississauga
894,-8869988.985255104,4379585.4027209515,A Year in Weather,49.91670316680323,Mississauga
895,-8868373.300787302,4374351.263443755,Deerfield Hall Starbucks,38.7348651656621,Mississauga
